text,created_at,n_words,party,bias-1,positive-1,figurative-0,offensive-1
.@realDonaldTrump how are you planning to attack Americans? Bomb @Target stores? Massacre a few dozen houses of worship? Nuke us? What?,2017-02-17 11:53:07,11,Rep,0.35300299525260925,0.22941041,0.563459575176239,0.2968553006649017
"Let's all sing ""Hurray, Hurray, it's a glorious day!"" as the world explodes. https://t.co/fYpY6cQ2Cz",2017-02-17 11:53:17,8,Nothing,0.32488003373146057,0.7009264000000001,0.08148910850286484,0.14972636103630066
"@EmmaKennedy @realDonaldTrump 
May be polluted as your dirty vagina.  So how many abortions did you have?",2017-02-17 11:53:23,6,Rep,0.14498457312583926,0.0007479680999999999,0.7603704929351807,0.686625599861145
@realDonaldTrump - Wow...I even like you ..and even I don't think it went well.,2017-02-17 11:53:37,7,Rep,0.2630950808525085,6.794293299999999e-06,0.2623743116855621,0.059743482619524
#welltunedmachine like everything else @realDonaldTrump has different understanding - for him a welltunedmachine is one that rarely works,2017-02-17 11:53:41,9,Rep,0.36617544293403625,0.0006496744000000001,0.7659018635749817,0.07245862483978271
@realDonaldTrump 38% approval rate Donald.  You are doing a fine job of making yourself look incompetent all on your own,2017-02-17 11:53:49,9,Rep,0.25425320863723755,0.00051981123,0.8026316165924072,0.8096126317977905
@realDonaldTrump @POTUS release your tax returns #tax returns #emoluments clause #chaffetz #divest,2017-02-17 11:53:53,5,Rep,0.10861454159021378,0.3017335,0.8247739672660828,0.1811557412147522
"@realDonaldTrump After that press conference I just feel sorry for you, but more sorry for my American friends. Good luck over there.",2017-02-17 11:53:57,9,Rep,0.35272601246833796,0.003638914,0.27593255043029785,0.0846453383564949
"@Bill_Shapiro @realDonaldTrump He Was Awesome Never heard Obama speak to us did you 😂😂.Go on with life as it was,we will be glad to roll on",2017-02-17 11:54:00,10,Dem,0.3507348597049713,0.4829975,0.4247772395610809,0.22708603739738464
"@realDonaldTrump Jobs, jobs , and more jobs. Keep up the great work Mr. President 👍🇺🇸🇺🇸🇺🇸",2017-02-17 11:54:08,8,Rep,0.5214377641677856,0.67509896,0.30998218059539795,0.08638052642345427
@realDonaldTrump Killary invented the Trump/Putin farce at start of campaign and spent 18 mo's ranting/raving her big fat lie.,2017-02-17 11:54:11,15,Rep,0.21006226539611814,0.0034768210999999998,0.3614692687988281,0.7541481852531433
@KarenOggs @Reince @HillaryClinton Why can so few of my fans speak their one and only language?,2016-08-30 14:41:50,5,Dem,0.3922578990459442,0.08928401,0.2933464050292969,0.07152679562568665
"Bad things, Yeah.Are all his supporters 2 year olds? #PresidentBawbag #neverpresidential #badthings #selfobsessed… https://t.co/MxxI5pkkV7",2017-02-17 08:47:14,7,Nothing,0.6547926068305969,2.8451497e-05,0.19335795938968656,0.2534793019294739
@realDonaldTrump We will see won't we. And what is it with you and the size of your win? What are you compensating for? I think we know.,2017-02-17 08:48:22,6,Rep,0.5648382902145386,0.96435636,0.5033584833145142,0.10582394152879716
"Melania Trump Is ‘Miserable’ as First Lady, ‘Unhappy With How Her Life Ended Up’ @realDonaldTrump @seanhannity https://t.co/JLgBWFZMjC",2017-02-17 08:49:36,8,Rep,0.20362889766693115,0.25021207,0.725753128528595,0.7427574992179871
"@realDonaldTrump Why does no one appreciate the fact that this was impromptu?  The press could have asked relevant questions, instead attack",2017-02-17 11:52:21,11,Rep,0.1802782267332077,0.009834767,0.5610159039497375,0.07222174108028412
"@realdonaldtrump Are you bringing a chip on your shoulder, because you are a SORE LOSER, as well as a SORE WINNER? PATHETIC FAILURE! #FLATUS",2017-02-17 11:52:23,10,Nothing,0.2679845094680786,1.7433658e-05,0.12305501103401185,0.99107027053833
Thank you for all of the nice statements on the Press Conference yesterday. Rush Limbaugh... by #realDonaldTrump,2017-02-17 11:52:33,8,Rep,0.16782648861408234,0.34839576,0.27925172448158264,0.03297673910856247
"I'm not ""the fake media"". I found press conference @realDonaldTrump scary, delusional, &amp; validating why you are con… https://t.co/YvqkfndAZr",2017-02-17 11:52:44,11,Rep,0.07341203093528748,0.00031632892,0.4559487998485565,0.7357280850410461
"@realDonaldTrump - very, very, very, very, very bad press conference! I called, and called and called to tell you but you didn't answer! SAD",2017-02-17 11:52:46,9,Rep,0.21829424798488614,3.0228289e-06,0.23483948409557345,0.16053253412246704
"@POTUS, you totally exposed the #MSM and the American people love it! Keep fighting for us! https://t.co/AutBQWk8ke",2017-02-17 11:52:48,8,Nothing,0.38898247480392456,0.9502139000000001,0.5883987545967102,0.09175153821706772
"@RuwaydaMustafah @realDonaldTrump Nice HAT did u undergo the ""Other"" part of @sharia? U know the ""NO FUN FOR U PART"" FEMMANIST LOVE THAT",2017-02-17 11:52:58,12,Rep,0.28716665506362915,0.7844541,0.13371843099594116,0.2094521671533585
@chelseaperetti @realDonaldTrump real journalism is wikileaks.  Real journalsim is dead in this country.  Msm is only for the airheads.,2017-02-17 11:53:02,9,Rep,0.1541343331336975,0.034797937,0.6958935856819153,0.4612643122673034
@Shouryureppa @azalben @wyatt_bears @realDonaldTrump How can you call it fake news!!! You obviously didn't watch the live press conference,2017-02-17 11:53:04,9,Rep,0.1477317363023758,0.0017967442000000001,0.19245453178882602,0.06452495604753494
"Are you telling us to look forward to it, @realDonaldTrump? We don't care, jerk.",2017-02-17 11:53:20,6,Rep,0.19475147128105166,0.12770377,0.42745205760002136,0.6312246322631836
WHO is locking themselves in their apartments petrified to leave?!?!??!?!🤔 Can we retire that the inner cities are hell @realDonaldTrump,2017-02-17 11:53:27,9,Rep,0.06255043298006058,0.01327621,0.5743889808654785,0.8048597574234009
@realDonaldTrump with that kind of courage ! The world's hopefully going to snap out of this dream state that's been created and wake up !!,2017-02-17 11:53:30,10,Rep,0.5177838802337646,0.94733405,0.7274823784828186,0.23722054064273834
"@MMFlint Very scary, not what @realDonaldTrump said but how he acted. Looked close to a breakdown from stress IMO.",2017-02-17 11:53:35,9,Rep,0.16267067193984985,0.0006339239,0.3365146219730377,0.19312645494937894
@realDonaldTrump used to think rush was smart. Now I think he's mean and angry. You're a joke!,2017-02-17 11:53:44,8,Rep,0.19407516717910767,0.05558068,0.3830268979072571,0.14202511310577393
@david_mangels @KevinHardest @SheriffClarke @realDonaldTrump @dcexaminer illegal do take job away from legal immigrants.,2017-02-17 11:53:45,6,Rep,0.2672224342823029,0.005613311700000001,0.7817353606224059,0.48386350274086
@realDonaldTrump so proud to pollute the drinking water don? Such a great achievement. #donthecon,2017-02-17 11:54:04,6,Rep,0.6297573447227478,0.99274,0.3704278469085693,0.166898712515831
"I loathe this man. He is unfit and a disgrace. A repugnant excuse for a person, let alone a president. https://t.co/c8flHOuOXa",2017-02-17 11:54:09,10,Nothing,0.44383597373962397,0.0022993807,0.7931942343711853,0.8250210881233215
"@realDonaldTrump what happened to the 'fix' to the #Immigration #Ban that was supposed to come ""Monday or Tuesday""?",2017-02-17 11:54:18,6,Rep,0.22820381820201874,0.15088302,0.6081126928329468,0.06705452501773834
"@realDonaldTrump 
Poor inauguration, orders blocked, 'alternative facts', contradictions by officials, lawsuits, mass protests, leaks....",2017-02-17 08:47:15,12,Rep,0.044875271618366235,3.9663400000000003e-07,0.6913573741912842,0.30249452590942383
@realDonaldTrump you are literally a two year old child,2017-02-17 08:47:20,5,Rep,0.4610550999641418,0.004545553,0.4053811132907867,0.2543623745441437
@Baldyman990 He is well on his way to be the @POTUS shortest in office ever 😂 @realDonaldTrump #Trump #USA #DumpTrump #ImpeachTrump,2017-02-17 08:48:12,5,Rep,0.28434234857559204,0.0012543262,0.16846634447574615,0.11448292434215546
@realDonaldTrump I m very concerned about your safety.Can you make a new militia of total loyal people to investigate and protect. a million,2017-02-17 08:48:25,12,Rep,0.14346832036972046,0.10637812,0.6429067254066467,0.21277855336666107
@TomiLahren is truly the biggest piece of shit that has ever lived on this early lol eh maybe @realDonaldTrump too,2017-02-17 08:49:52,10,Rep,0.3773946166038513,0.0038513003000000003,0.33875325322151184,0.9157804846763612
@theNuzzy @realDonaldTrump my money is on @KellyannePolls for trying to sell stuff in her role as WH adviser.,2017-02-17 08:49:59,7,Rep,0.07449138164520264,0.0069724964,0.4819450974464417,0.17581681907176971
"@realDonaldTrump politics is far different from business. moremore skill. learn from T Roosevelt,FDR,08&amp;HRC's oily tongue,tricky,say A do B",2017-02-17 11:52:18,17,Rep,0.11822786927223206,0.010427121999999999,0.9818140864372252,0.1939806193113327
Rush is Right! For Our sake Mr. President please continue to expose &amp; utterly HUMILIATE the fake media! #UnveilThem! https://t.co/UGyVqq4fHI,2017-02-17 11:52:30,13,Nothing,0.2701323628425598,0.031111639,0.8536959886550903,0.4370695650577545
"@domknight @realDonaldTrump NO, when they feel the need to put THEIR sarcastic spin on EVERYTHING iNSTEAD of reporting FACTS they're FAKE! 😝",2017-02-17 11:52:33,10,Rep,0.18891237676143646,0.00014897692,0.11323310434818268,0.18879057466983795
"Happy to be the 1,000th person to retweet this! https://t.co/VuaLrqiRwS",2017-02-17 11:52:36,5,Nothing,0.07147889584302902,0.34201,0.9922702312469482,0.0069815851747989655
@realDonaldTrump Oh! That's your problem! You think Limbaugh is real news! Yeah...no. He's as big a moron as you.,2017-02-17 11:52:44,9,Rep,0.4629746377468109,0.10829636,0.034956570714712136,0.967534601688385
@realDonaldTrump Like CNN &amp; MSNBC give a fart about Rush Limbaugh! SAD!,2017-02-17 11:53:01,9,Rep,0.1755940467119217,0.0058984593000000005,0.8662246465682983,0.3647968173027039
"@realDonaldTrump it's not fake media you moron: the world watched it and drew its own conclusions - you're an insane, deranged fuckwit...",2017-02-17 11:53:26,11,Rep,0.3424688875675201,5.776915e-06,0.29778119921684265,0.9740200042724608
"@realDonaldTrump Donnie, Rush IS fake media. You are pissy toward the real media. Time to stop taking the hair drug.",2017-02-17 11:53:35,13,Rep,0.21254244446754456,0.0010155089,0.9920799136161804,0.4851615428924561
@realDonaldTrump it was a dumpster fire. Also all black people don't each other. Also you're a bad person.,2017-02-17 11:53:44,8,Rep,0.33825719356536865,6.335395e-05,0.3156464099884033,0.5479120016098022
Nobody listens to rush HE LOST HIS CREDIBILITY A LONG TIME AGO https://t.co/dqu4juWQsn,2017-02-17 11:53:54,8,Nothing,0.3146255612373352,0.0109364875,0.6867926120758057,0.06685441732406616
"surely this admin filled with crayon munchers can agree, isn't that right @realDonaldTrump ? https://t.co/XhJDyrkerv",2017-02-17 11:54:25,8,Rep,0.2409055829048157,0.06712229,0.20886875689029694,0.3020937740802765
"@realDonaldTrump @SpeakerRyan @TheDemocrats @HouseGOP @NancyPelosi 
MARCH ON CAPITOL HILL FEBRUARY 18-20
#INDEPENDENTINVESTIGATION #TREASON",2017-02-17 11:54:44,6,Rep,0.12759028375148773,0.0013579708999999999,0.8100583553314209,0.027775855734944344
@foxnation @realDonaldTrump @HillaryClinton hey Get balls to ask him if he is the artist? How did he get this cartoon? From team Trump pros!,2016-08-30 14:41:50,10,Dem,0.5063365697860718,0.00033293135,0.21750465035438535,0.06032028421759605
"@BraddJaffy @PeterAlexander 

@realDonaldTrump hasn't provided FEC Chairwoman w/proof of his hysterical lies of mil… https://t.co/08oc7nIgbJ",2017-02-17 08:47:15,8,Rep,0.19289977848529816,0.10631576,0.4934003949165344,0.4570973217487335
"@realDonaldTrump ""@romoabcnews: .@DavidMuir first one in decades. Great meeting at Lincoln Memorial. Enjoy!",2017-02-17 08:47:21,8,Rep,0.4432169198989868,0.8386206,0.7222893834114075,0.040807388722896576
@realDonaldTrump one overfed gasbag complimenting another #howappropriate,2017-02-17 11:52:31,5,Rep,0.3860073387622833,0.004004506,0.42827460169792175,0.19237133860588074
@realDonaldTrump It looks like you are trying to do away with First Amendment rights. Dangerous.,2017-02-17 11:52:36,8,Rep,0.3072942793369293,0.0019236956,0.6169571280479431,0.5479210615158081
Past time-&amp; rats in his own Party! I'll Never be a Republican again @Reince @SpeakerRyan. I AM A PROUD TRUMPLICAN..… https://t.co/TNlGLnJB72,2017-02-17 11:52:39,9,Nothing,0.4132335484027863,0.031098338,0.7410953640937805,0.8364224433898926
"@realDonaldTrump Um. Don't you mean Chicago, boss? International HQ for Boeing? Chicago, South Carolina - I know, they both have c's, but...",2017-02-17 11:53:03,12,Rep,0.06256215274333954,0.00020037443,0.1475362926721573,0.028890525922179226
"He's basically said the same thing every day since Nov 8. Either a lie or dumb as a board. 
@MikeysPG69 @MarkPygas @realDonaldTrump",2017-02-17 11:53:06,12,Rep,0.2751117050647736,1.2348569e-05,0.5460002422332764,0.7968586683273315
@realDonaldTrump see if you can count all the mullets and full set of teeth at your rally today!!!!!,2017-02-17 11:53:08,9,Rep,0.3628093004226685,0.00023171691000000003,0.13048389554023745,0.1495606005191803
"@RealDonaldTrump @Yokono 
The Fourth Wall is MORE IMPORTANT than
a Mexican Wall!  #ImpeachmentisComing #fakepresident #SCROTUS",2017-02-17 11:53:14,5,Rep,0.21922871470451355,0.009774157,0.7263743281364441,0.3663733899593353
@IngrahamAngle @Morning_Joe @realDonaldTrump Morning Joe response is laughable. Chicken Little disguised as Dumb and Dumber. Go Trump Go!!!!,2017-02-17 11:53:18,12,Rep,0.4068882465362549,0.0019099806,0.7814350128173828,0.9607741832733154
@realDonaldTrump PBS is fact checking you today. Hillary did NOT sell uranium to anyone and she did NOT get debate questions either.,2017-02-17 11:53:31,14,Rep,0.13029858469963074,0.006710245300000001,0.7054031491279602,0.13205234706401825
"@politico @realDonaldTrump aww, poor baby is upset about tattlers.",2017-02-17 11:53:34,5,Rep,0.2549541592597961,0.0007823200999999999,0.11218104511499404,0.1628129482269287
@realDonaldTrump it was the most entertaining. My favorite part was the electoral college fact check.,2017-02-17 11:53:43,7,Rep,0.2585880756378174,0.02986026,0.8039519786834717,0.039482902735471725
@realDonaldTrump Who cares?You have to get new material already! Who's FAKE now? Guess being president not as easy… https://t.co/CE4ruJlJkg,2017-02-17 11:53:54,10,Rep,0.3722388744354248,0.056722812000000004,0.6220681667327881,0.2274606376886368
it's like you are commencing the start of the purge wtf is wrong wit chu https://t.co/Lhr9wkoprW,2017-02-17 11:53:54,8,Nothing,0.1615886092185974,0.01013908,0.5872012376785278,0.5535129308700562
@realDonaldTrump Does being so mean to Americans make you feel better about yourself? A little positivity goes a long way.,2017-02-17 11:53:57,10,Rep,0.4458262026309967,0.009051637,0.5834789276123047,0.2104324102401733
@realDonaldTrump @MariaBartiromo @Boeing should move more of their production to SC and leave those forced union states behind.,2017-02-17 11:54:00,8,Rep,0.27958258986473083,0.00022096487,0.8408587574958801,0.2361224740743637
"@eJoelWatts @rolandscahill @PSRTour @realDonaldTrump all they do is smoke that stuff. Trump had them saying ""sir, Mr. President"" all day!!!!",2017-02-17 11:54:00,8,Rep,0.3496072590351105,0.16829739999999999,0.7799354791641235,0.09575888514518738
@realDonaldTrump @POTUS @EricTrump  😉how did I find this page this morning ? 😆stumbled again 😆ppl are lost. They r… https://t.co/cXcHDGFXYZ,2017-02-17 11:54:14,7,Rep,0.13292443752288818,0.25622785,0.5042531490325928,0.052945826202631
"Everything but Rush Limbaugh, Breitbart, and the Springfield Shopper is fake media now. https://t.co/LarwIQahQy",2017-02-17 11:54:25,8,Nothing,0.07898078858852386,0.008299068,0.5026518702507019,0.2707825303077698
OUR FUTURE PRESIDENT! 15% of ISLAMS believe we should arm ISIS! @realDonaldTrump TRUMP 2016!!!,2017-02-17 08:47:15,9,Rep,0.5053135156631471,0.03983436,0.660095751285553,0.20983919501304624
@realDonaldTrump @nytimes @washingtonpost I told U b4. Truth s sacred. It wil com out. God s coming aftr U fast. Say Ur prayrs now.,2017-02-17 08:48:04,15,Rep,0.07503441721200943,0.0032534606,0.8085933923721313,0.11454594135284425
@realDonaldTrump sad press doesn't get what real people want. Go President,2017-02-17 11:52:31,8,Rep,0.2709520161151886,0.011439656999999999,0.5778944492340088,0.10269137471914293
@realDonaldTrump @rgrikard I did not know Trump is a soothsayer! Today he is correct and we are just fiddlers on the Titanic.,2017-02-17 11:52:34,8,Rep,0.16973769664764404,0.000875047,0.4312336146831513,0.11399882286787033
@realDonaldTrump They're getting your jacket and room ready for you. Do you prefer cotton or polyester? https://t.co/sFs6Ed10PA,2017-02-17 11:52:53,7,Rep,0.3283997774124145,0.02174741,0.2766980826854706,0.0906735062599182
Does @realDonaldTrump like anything but himself and the poorly educated? I long for when governing wasn't a constan… https://t.co/xAR2CruFD6,2017-02-17 11:53:14,7,Rep,0.14467644691467285,0.012207035,0.6520833969116211,0.19965258240699768
"@Mike_P_Williams @realDonaldTrump the term ""professional journalists"" and CNN, BUZZFEED, ETC should never be used in the same sentence.",2017-02-17 11:53:28,9,Rep,0.13537909090518951,0.00019938473000000002,0.7730827331542969,0.3892955780029297
Does this wikileak-loving president even understand what hypocrisy is and how disgusting it looks? Sad! https://t.co/QGtmtynIan,2017-02-17 11:53:29,9,Nothing,0.38507911562919617,0.07648539,0.5938770174980164,0.7888519763946533
"@realDonaldTrump I'm waiting patiently for that beautiful moment when our gov't looks into your orange face and says YOU'RE FIRED!!!""",2017-02-17 11:53:46,10,Rep,0.18257112801074984,0.007878533,0.6249109506607056,0.035159509629011154
@POTUS hold them accountable 4 dividing our country&amp;causing this violence with fake news When will they report just… https://t.co/KJMpiy1wKl,2017-02-17 11:54:13,11,Nothing,0.0245914775878191,2.2484974e-06,0.98162180185318,0.4365498721599579
"@BernieSanders No Bernie, they are not and no matter how many times you say it, it doesn't make it true. The 'evidence' is tenuous at best.",2017-02-17 11:54:18,11,Nothing,0.4350584745407105,0.002215247,0.6685143709182739,0.05349157750606537
Trump's response to the press conference reviews he's received: https://t.co/k8DI1fITkr,2017-02-17 11:54:19,6,Rep,0.239959180355072,0.0028008884,0.7477994561195374,0.031244963407516483
@realDonaldTrump Not one person said anything good about that https://t.co/S1UuxxBMRo ARE OUT OF YOUR MIND!!!,2017-02-17 11:54:25,7,Rep,0.4416963160037993,0.005802601,0.6545510292053223,0.178823783993721
.@realDonaldTrump I can hear the cuckoo singing in the cuckoo-berry tree.,2017-02-17 11:54:29,7,Rep,0.16704702377319336,0.60935855,0.21223515272140506,0.13090571761131287
@realDonaldTrump tax credits?  How does that help people living paycheck to paycheck?  Making America poor again!,2017-02-17 11:54:41,10,Rep,0.4109701812267304,0.00015257472,0.5795008540153503,0.5316901206970215
"@realDonaldTrump 
Ok, who sent him 'nice' comments?  🤔 
Confession is open.",2017-02-17 11:54:42,6,Rep,0.1261921525001526,0.25581846,0.14972642064094546,0.04303742945194245
@realDonaldTrump  OMG ... CNN does nothing but bash trump 24/7 non stop! They are obsessed with Trump bashing. Fake news,2017-02-17 12:14:36,14,Rep,0.188865527510643,8.351628e-06,0.4149810671806336,0.32986876368522644
Why isn't he standing #StrongerTogether with #UnitedBlue? Oh that's right. @HillaryClinton is a racist POS. #MAGA  https://t.co/Z6BOWz6PD2,2016-08-30 14:53:39,5,Dem,0.4301253855228424,0.15205431,0.1898268163204193,0.7933748960494995
"@OhioCoastie @lifebythecreek with respect Math Lesson: 10 voters 5 vote Hillary 4 vote Trump YOU PASS, we all live under #HillaryClinton",2016-08-30 14:53:46,13,Dem,0.2805417776107788,0.006817045600000001,0.9640380740165709,0.034222207963466644
.@Reince Demands Public Release All Communications Between @HillaryClinton... https://t.co/gWzVX8DnXz by @DonaldJTrumpJr via @c0nvey,2016-08-30 14:53:46,5,Dem,0.2547162771224976,0.00832684,0.7707497477531433,0.004687078297138214
"@newsmax And you would expect @HillaryClinton 's Wall Street owners to push a different ""narrative"" (ie. lie)?",2016-08-30 14:53:47,10,Dem,0.2632577419281006,0.00034866008,0.4751560389995575,0.5559073686599731
@HillaryClinton here's 5 facts about Hillary.  1. Liar 2. Traitor 3. Scandal conspirator 4. Enabler 5. Legally insane,2016-08-30 14:53:49,15,Dem,0.06961831450462341,2.0771835000000002e-05,0.10448507964611052,0.9627714157104492
"@HillaryClinton competing in ""2016 Hillary VS Trump"" has 14 votes. https://t.co/tUE8Vq5Wjy vote 4ur Celeb to win",2016-08-30 14:53:50,11,Dem,0.2855508625507355,0.9078804,0.9672738313674928,0.04288777709007263
